Fecha	T.ida	T.vuelta
20240114	35807	21112
20240114	21112	35819
20240114	35819	21124
20240114	21124	36037
20240114	36037	35252
20240114	35252	35265
20240114	35265	36149
20240114	36149	21255
20240114	21255	21160
20240114	21160	35867
20240114	35867	
20240114	21100	35807
20240114	35807	21112
20240114	21112	35819
20240114	35819	21124
20240114	21124	36037
20240114	36037	35252
20240114	35252	35265
20240114	35265	36149
20240114	36149	21255
20240114	21255	21160
20240114	21160	35867
20240114	35867	
20240114	35805	21110
20240114	21110	35817
20240114	35817	21122
20240114	21122	36035
20240114	36035	35250
20240114	35250	35263
20240114	35263	36147
20240114	36147	35853
20240114	35853	21158
20240114	21158	35865
20240114	35865	21170
20240114	21170	
20240114	35805	21110
20240114	21110	35817
20240114	35817	21122
20240114	21122	36035
20240114	36035	35250
20240114	35250	35263
20240114	35263	36147
20240114	36147	35853
20240114	35853	21158
20240114	21158	35865
20240114	35865	21170
20240114	21170	
20240114	36027	35242
20240114	35242	35255
20240114	35255	36139
20240114	36139	35845
20240114	35845	21150
20240114	21150	36063
20240114	36063	35278
20240114	35278	
20240114	36027	35242
20240114	35242	35255
20240114	35255	36139
20240114	36139	35845
20240114	35845	21150
20240114	21150	36063
20240114	36063	35278
20240114	35278	
20240114	20001	20008
20240114	20008	20011
20240114	20011	20022
20240114	20022	20035
20240114	20035	20042
20240114	20042	20053
20240114	20053	20054
20240114	20054	20155
20240114	20155	20064
20240114	20064	20165
20240114	20165	20152
20240114	20152	20085
20240114	20085	
20240114	37040	20105
20240114	20105	20102
20240114	20102	35915
20240114	35915	20038
20240114	20038	20047
20240114	20047	20048
20240114	20048	20059
20240114	20059	20060
20240114	20060	20163
20240114	20163	20148
20240114	20148	20081
20240114	20081	20084
20240114	20084	
20240114	20113	20110
20240114	20110	20023
20240114	20023	20028
20240114	20028	20127
20240114	20127	20126
20240114	20126	20041
20240114	20041	20044
20240114	20044	20145
20240114	20145	20138
20240114	20138	20063
20240114	20063	20066
20240114	20066	20167
20240114	20167	20154
20240114	20154	39071
20240114	39071	
20240114	20045	20046
20240114	20046	20055
20240114	20055	20058
20240114	20058	20067
20240114	20067	20070
20240114	20070	
20240114	20000	20003
20240114	20003	20012
20240114	20012	20019
20240114	20019	20024
20240114	20024	20125
20240114	20125	20124
20240114	20124	20031
20240114	20031	20040
20240114	20040	20141
20240114	20141	20136
20240114	20136	20061
20240114	20061	20062
20240114	20062	20071
20240114	20071	20078
20240114	20078	20169
20240114	20169	
20240114	20004	20007
20240114	20007	20020
20240114	20020	20123
20240114	20123	20122
20240114	20122	20029
20240114	20029	20034
20240114	20034	35937
20240114	35937	20132
20240114	20132	
20240114	20100	20117
20240114	20117	20116
20240114	20116	20025
20240114	20025	20030
20240114	20030	20129
20240114	20129	20128
20240114	20128	20051
20240114	20051	20050
20240114	20050	20151
20240114	20151	20140
20240114	20140	20069
20240114	20069	
20240114	35916	20119
20240114	20119	20120
20240114	20120	20027
20240114	20027	20032
20240114	20032	20131
20240114	20131	20130
20240114	20130	20143
20240114	20143	20056
20240114	20056	20157
20240114	20157	20144
20240114	20144	20075
20240114	20075	20082
20240114	20082	20087
20240114	20087	
20240114	20203	20408
20240114	20408	20413
20240114	20413	20422
20240114	20422	20427
20240114	20427	20436
20240114	20436	20441
20240114	20441	20450
20240114	20450	20455
20240114	20455	20464
20240114	20464	20469
20240114	20469	20478
20240114	20478	20483
20240114	20483	20492
20240114	20492	20497
20240114	20497	20506
20240114	20506	
20240114	37048	20805
20240114	20805	20808
20240114	20808	20821
20240114	20821	20824
20240114	20824	20837
20240114	20837	20840
20240114	20840	20853
20240114	20853	20856
20240114	20856	20869
20240114	20869	20872
20240114	20872	20885
20240114	20885	20888
20240114	20888	20901
20240114	20901	20904
20240114	20904	
20240114	20807	20810
20240114	20810	20823
20240114	20823	20826
20240114	20826	20839
20240114	20839	20842
20240114	20842	20855
20240114	20855	20858
20240114	20858	20871
20240114	20871	20706
20240114	20706	20887
20240114	20887	20890
20240114	20890	20903
20240114	20903	20906
20240114	20906	
20240114	20811	20814
20240114	20814	20827
20240114	20827	20830
20240114	20830	20843
20240114	20843	20846
20240114	20846	20859
20240114	20859	20862
20240114	20862	20875
20240114	20875	20878
20240114	20878	20891
20240114	20891	20894
20240114	20894	20907
20240114	20907	20752
20240114	20752	
20240114	20403	20412
20240114	20412	20417
20240114	20417	20426
20240114	20426	20431
20240114	20431	20440
20240114	20440	20445
20240114	20445	20454
20240114	20454	20459
20240114	20459	20468
20240114	20468	20473
20240114	20473	20482
20240114	20482	20487
20240114	20487	20496
20240114	20496	20501
20240114	20501	20510
20240114	20510	
20240114	20202	20405
20240114	20405	20414
20240114	20414	20419
20240114	20419	20428
20240114	20428	20433
20240114	20433	20442
20240114	20442	20447
20240114	20447	20456
20240114	20456	20461
20240114	20461	20470
20240114	20470	20475
20240114	20475	20484
20240114	20484	20489
20240114	20489	20498
20240114	20498	20503
20240114	20503	20512
20240114	20512	
20240114	20400	20809
20240114	20809	20812
20240114	20812	20825
20240114	20825	20828
20240114	20828	20841
20240114	20841	20844
20240114	20844	20857
20240114	20857	20860
20240114	20860	20873
20240114	20873	20876
20240114	20876	20889
20240114	20889	20730
20240114	20730	20905
20240114	20905	20908
20240114	20908	
20240114	20404	20409
20240114	20409	20418
20240114	20418	20423
20240114	20423	20432
20240114	20432	20437
20240114	20437	20446
20240114	20446	20451
20240114	20451	20460
20240114	20460	20465
20240114	20465	20474
20240114	20474	20479
20240114	20479	20488
20240114	20488	20493
20240114	20493	20502
20240114	20502	20909
20240114	20909	
20240114	20201	20406
20240114	20406	20411
20240114	20411	20420
20240114	20420	20425
20240114	20425	20434
20240114	20434	20439
20240114	20439	20448
20240114	20448	20453
20240114	20453	20462
20240114	20462	20467
20240114	20467	20476
20240114	20476	20481
20240114	20481	20490
20240114	20490	20495
20240114	20495	20504
20240114	20504	
20240114	20801	20804
20240114	20804	20817
20240114	20817	20820
20240114	20820	20833
20240114	20833	20836
20240114	20836	20849
20240114	20849	20852
20240114	20852	20865
20240114	20865	20868
20240114	20868	20881
20240114	20881	20884
20240114	20884	20897
20240114	20897	20900
20240114	20900	20507
20240114	20507	
20240114	20401	20410
20240114	20410	20415
20240114	20415	20424
20240114	20424	20429
20240114	20429	20438
20240114	20438	20443
20240114	20443	20452
20240114	20452	20457
20240114	20457	20466
20240114	20466	20471
20240114	20471	20480
20240114	20480	20485
20240114	20485	20494
20240114	20494	20499
20240114	20499	20508
20240114	20508	
20240114	20601	20802
20240114	20802	20815
20240114	20815	20818
20240114	20818	20831
20240114	20831	20834
20240114	20834	20847
20240114	20847	20850
20240114	20850	20863
20240114	20863	20866
20240114	20866	20879
20240114	20879	20882
20240114	20882	20895
20240114	20895	20898
20240114	20898	
20240114	20402	20407
20240114	20407	20416
20240114	20416	20421
20240114	20421	20430
20240114	20430	20435
20240114	20435	20444
20240114	20444	20449
20240114	20449	20458
20240114	20458	20463
20240114	20463	20472
20240114	20472	20315
20240114	20315	20486
20240114	20486	20491
20240114	20491	20500
20240114	20500	20505
20240114	20505	20350
20240114	20350	
20240114	20803	20806
20240114	20806	20819
20240114	20819	20822
20240114	20822	20835
20240114	20835	20838
20240114	20838	20851
20240114	20851	20854
20240114	20854	20867
20240114	20867	20870
20240114	20870	20883
20240114	20883	20722
20240114	20722	20899
20240114	20899	20902
20240114	20902	20509
20240114	20509	
20240114	20800	20813
20240114	20813	20816
20240114	20816	20829
20240114	20829	20832
20240114	20832	20845
20240114	20845	20848
20240114	20848	20861
20240114	20861	20864
20240114	20864	20877
20240114	20877	20714
20240114	20714	20893
20240114	20893	20896
20240114	20896	
20240114	49501	19501
20240114	19501	19508
20240114	19508	19529
20240114	19529	27344
20240114	27344	27361
20240114	27361	19618
20240114	19618	19649
20240114	19649	27428
20240114	27428	27421
20240114	27421	19684
20240114	19684	19737
20240114	19737	27504
20240114	27504	27491
20240114	27491	19762
20240114	19762	19809
20240114	19809	27558
20240114	27558	27553
20240114	27553	19828
20240114	19828	19857
20240114	19857	
20240114	49501	19501
20240114	19501	19508
20240114	19508	19529
20240114	19529	27344
20240114	27344	27361
20240114	27361	19618
20240114	19618	19649
20240114	19649	27428
20240114	27428	27421
20240114	27421	19684
20240114	19684	19737
20240114	19737	27504
20240114	27504	27491
20240114	27491	19762
20240114	19762	19809
20240114	19809	27558
20240114	27558	27553
20240114	27553	19828
20240114	19828	19857
20240114	19857	
20240114	19500	49500
20240114	49500	47115
20240114	47115	37109
20240114	37109	19504
20240114	19504	49504
20240114	49504	49523
20240114	49523	19523
20240114	19523	19556
20240114	19556	19613
20240114	19613	27400
20240114	27400	27393
20240114	27393	19642
20240114	19642	19673
20240114	19673	27462
20240114	27462	27459
20240114	27459	19726
20240114	19726	19767
20240114	19767	27524
20240114	27524	35439
20240114	35439	19800
20240114	19800	19839
20240114	19839	19826
20240114	19826	49826
20240114	49826	
20240114	19500	49500
20240114	49500	47115
20240114	47115	37109
20240114	37109	19504
20240114	19504	49504
20240114	49504	49523
20240114	49523	19523
20240114	19523	19556
20240114	19556	19613
20240114	19613	27400
20240114	27400	27393
20240114	27393	19642
20240114	19642	19673
20240114	19673	27462
20240114	27462	27459
20240114	27459	19726
20240114	19726	19767
20240114	19767	27524
20240114	27524	35439
20240114	35439	19800
20240114	19800	19839
20240114	19839	19826
20240114	19826	49826
20240114	49826	
20240114	49507	19507
20240114	19507	19534
20240114	19534	19587
20240114	19587	27390
20240114	27390	27385
20240114	27385	19634
20240114	19634	19665
20240114	19665	27446
20240114	27446	27443
20240114	27443	19718
20240114	19718	19759
20240114	19759	27516
20240114	27516	27509
20240114	27509	19788
20240114	19788	19833
20240114	19833	19820
20240114	19820	49820
20240114	49820	49851
20240114	49851	19851
20240114	19851	
20240114	49507	19507
20240114	19507	19534
20240114	19534	19587
20240114	19587	27390
20240114	27390	27385
20240114	27385	19634
20240114	19634	19665
20240114	19665	27446
20240114	27446	27443
20240114	27443	19718
20240114	19718	19759
20240114	19759	27516
20240114	27516	27509
20240114	27509	19788
20240114	19788	19833
20240114	19833	19820
20240114	19820	49820
20240114	49820	49851
20240114	49851	19851
20240114	19851	
20240114	19511	19540
20240114	19540	19595
20240114	19595	19606
20240114	19606	19641
20240114	19641	27420
20240114	27420	27413
20240114	27413	19666
20240114	19666	19715
20240114	19715	27494
20240114	27494	27481
20240114	27481	19752
20240114	19752	19797
20240114	19797	27548
20240114	27548	27549
20240114	27549	19822
20240114	19822	49822
20240114	49822	
20240114	19511	19540
20240114	19540	19595
20240114	19595	19606
20240114	19606	19641
20240114	19641	27420
20240114	27420	27413
20240114	27413	19666
20240114	19666	19715
20240114	19715	27494
20240114	27494	27481
20240114	27481	19752
20240114	19752	19797
20240114	19797	27548
20240114	27548	27549
20240114	27549	19822
20240114	19822	49822
20240114	49822	
20240114	49517	19517
20240114	19517	19546
20240114	19546	19601
20240114	19601	27396
20240114	27396	27389
20240114	27389	19638
20240114	19638	19669
20240114	19669	27454
20240114	27454	27451
20240114	27451	19722
20240114	19722	19763
20240114	19763	27520
20240114	27520	27517
20240114	27517	19794
20240114	19794	19837
20240114	19837	19824
20240114	19824	49824
20240114	49824	49853
20240114	49853	19853
20240114	19853	
20240114	49517	19517
20240114	19517	19546
20240114	19546	19601
20240114	19601	27396
20240114	27396	27389
20240114	27389	19638
20240114	19638	19669
20240114	19669	27454
20240114	27454	27451
20240114	27451	19722
20240114	19722	19763
20240114	19763	27520
20240114	27520	27517
20240114	27517	19794
20240114	19794	19837
20240114	19837	19824
20240114	19824	49824
20240114	49824	49853
20240114	49853	19853
20240114	19853	
20240114	19559	27370
20240114	27370	27377
20240114	27377	19626
20240114	19626	19657
20240114	19657	27436
20240114	27436	27429
20240114	27429	19700
20240114	19700	19751
20240114	19751	27508
20240114	27508	27501
20240114	27501	19772
20240114	19772	19819
20240114	19819	19812
20240114	19812	37115
20240114	37115	
20240114	19559	27370
20240114	27370	27377
20240114	27377	19626
20240114	19626	19657
20240114	19657	27436
20240114	27436	27429
20240114	27429	19700
20240114	19700	19751
20240114	19751	27508
20240114	27508	27501
20240114	27501	19772
20240114	19772	19819
20240114	19819	19812
20240114	19812	37115
20240114	37115	
20240114	37106	19581
20240114	19581	19598
20240114	19598	19637
20240114	19637	27416
20240114	27416	27409
20240114	27409	19662
20240114	19662	19709
20240114	19709	27486
20240114	27486	27477
20240114	27477	19746
20240114	19746	19789
20240114	19789	27544
20240114	27544	27545
20240114	27545	19818
20240114	19818	49818
20240114	49818	
20240114	37106	19581
20240114	19581	19598
20240114	19598	19637
20240114	19637	27416
20240114	27416	27409
20240114	27409	19662
20240114	19662	19709
20240114	19709	27486
20240114	27486	27477
20240114	27477	19746
20240114	19746	19789
20240114	19789	27544
20240114	27544	27545
20240114	27545	19818
20240114	19818	49818
20240114	49818	
20240114	19516	49516
20240114	49516	49549
20240114	49549	19549
20240114	19549	19576
20240114	19576	19629
20240114	19629	27408
20240114	27408	27401
20240114	27401	19650
20240114	19650	19689
20240114	19689	27472
20240114	27472	27471
20240114	27471	19736
20240114	19736	19777
20240114	19777	27536
20240114	27536	27535
20240114	27535	19810
20240114	19810	19845
20240114	19845	19834
20240114	19834	39117
20240114	39117	
20240114	19516	49516
20240114	49516	49549
20240114	49549	19549
20240114	19549	19576
20240114	19576	19629
20240114	19629	27408
20240114	27408	27401
20240114	27401	19650
20240114	19650	19689
20240114	19689	27472
20240114	27472	27471
20240114	27471	19736
20240114	19736	19777
20240114	19777	27536
20240114	27536	27535
20240114	27535	19810
20240114	19810	19845
20240114	19845	19834
20240114	19834	39117
20240114	39117	
20240114	27302	27315
20240114	27315	19588
20240114	19588	19633
20240114	19633	27412
20240114	27412	27405
20240114	27405	19656
20240114	19656	19701
20240114	19701	27482
20240114	27482	27473
20240114	27473	19740
20240114	19740	19783
20240114	19783	27540
20240114	27540	27541
20240114	27541	19814
20240114	19814	19847
20240114	19847	
20240114	27302	27315
20240114	27315	19588
20240114	19588	19633
20240114	19633	27412
20240114	27412	27405
20240114	27405	19656
20240114	19656	19701
20240114	19701	27482
20240114	27482	27473
20240114	27473	19740
20240114	19740	19783
20240114	19783	27540
20240114	27540	27541
20240114	27541	19814
20240114	19814	19847
20240114	19847	
20240114	19528	49528
20240114	49528	49575
20240114	49575	19575
20240114	19575	27378
20240114	27378	27381
20240114	27381	19630
20240114	19630	19661
20240114	19661	27442
20240114	27442	27435
20240114	27435	19710
20240114	19710	19755
20240114	19755	27512
20240114	27512	27505
20240114	27505	19782
20240114	19782	19829
20240114	19829	27566
20240114	27566	27557
20240114	27557	19838
20240114	19838	49774
20240114	49774	47113
20240114	47113	37107
20240114	37107	37102
20240114	37102	47108
20240114	47108	
20240114	19528	49528
20240114	49528	49575
20240114	49575	19575
20240114	19575	27378
20240114	27378	27381
20240114	27381	19630
20240114	19630	19661
20240114	19661	27442
20240114	27442	27435
20240114	27435	19710
20240114	19710	19755
20240114	19755	27512
